FemaleFrequency,MaleFrequency
4.00E-05,1.00E-05
0.00262,6.00E-04
0.00071,0.00016
0.01225,0.00282
2.00E-05,0
0.00079,0.00018
0.00472,0.00109
1.00E-05,0
0.00467,0.00107
0.00368,0.00085
0,0
0.00274,0.00063
0.00053,0.00012
0.00039,9.00E-05
0.00815,0.00188
0.00438,0.00101
0.00453,0.00104
0.00017,4.00E-05
0.00175,4.00E-04
0.00159,0.00037
0.00186,0.00043
0.00033,8.00E-05
0.01175,0.0027
0.00126,0.00029
0.01767,0.00407
0.0016,0.00037
0.00175,4.00E-04
0.00026,6.00E-05
1.00E-05,0
0.00037,9.00E-05
0.02035,0.00469
0.00442,0.00102
0.00181,0.00042
0.00534,0.00123
0.00011,3.00E-05
0.05551,0.01278
0.00083,0.00019
0.00359,0.00083
0.00018,4.00E-05
3.00E-04,7.00E-05
0.15377,0.0354
